href,id,contents,key,date,contents_order,hate,hate_categories,hate_degree,position1,position2
/bbs/Gossiping/M.1631690091.A.DA6.html,humour, 傻子才讓父母第二劑打高端，除非是要遺產,莫德納, 114.136.181.84 09/15 15:15 ,15,1,,,,
/bbs/Gossiping/M.1631690091.A.DA6.html,leoqqqoel, 高端只有鬼島在打吧,莫德納,  116.241.47.90 09/15 15:16 ,27,1,,,,
/bbs/Gossiping/M.1631690091.A.DA6.html,ghchen1978, 那沒規劃，就是規劃好讓你注定打高端，韭菜就是韭菜，這樣還看不出來,莫德納,    39.9.110.35 09/15 15:24 ,140,1,,,,
/bbs/Gossiping/M.1631690091.A.DA6.html,WuDhar, 這垃圾高端業務到底領多少薪水啊,莫德納, 211.23.135.134 09/15 15:31 ,253,1,,,,
/bbs/Gossiping/M.1631690091.A.DA6.html,s175, 最好笑的是政黑蟑螂裝作沒這回事欸，不是最愛高端了嗎,莫德納, 49.217.190.156 09/15 15:42 ,403,1,,,,
/bbs/Gossiping/M.1631690091.A.DA6.html,cowboyz1105, 韭菜腿掰開 高端要上啦,莫德納, 49.217.128.101 09/15 15:44 ,426,1,,,,
/bbs/Gossiping/M.1631690091.A.DA6.html,mazda323, 狗官怎不先混打  第二劑跟民搶啥莫德納,莫德納, 114.137.37.187 09/15 15:47 ,461,1,,,,
/bbs/Gossiping/M.1631690091.A.DA6.html,babyalley, 嘻嘻 韭菜只能打高端啦 國際疫苗我們,莫德納, 111.71.212.229 09/15 16:01 ,567,1,,,,
/bbs/Gossiping/M.1631690091.A.DA6.html,AStigma, 推這條推文 傻子才讓父母第二劑打高端，除非是要遺產 XDDD,莫德納, 111.82.155.228 09/15 16:07 ,619,1,,,,
/bbs/Gossiping/M.1631690091.A.DA6.html,felix1017, 幹咧 第二類通通抓去打高端阿,莫德納, 211.75.165.163 09/15 16:11 ,650,1,,,,
/bbs/Gossiping/M.1631690091.A.DA6.html,ultraccs,  這樣還敢試驗老人打高端 真是別人死不完,莫德納,   111.83.9.195 09/15 16:14 ,685,1,,,,
/bbs/Gossiping/M.1631690091.A.DA6.html,Annis812, 別人爸媽死不完 官員爸媽敢打高端嗎,莫德納,  42.73.225.240 09/15 16:15 ,692,1,,,,
/bbs/Gossiping/M.1631690091.A.DA6.html,ll6a, 幫翻譯：賤民們一個都別想逃出高端魔掌,莫德納,     39.9.67.29 09/15 16:23 ,762,1,,,,
/bbs/Gossiping/M.1631690091.A.DA6.html,s6525480, 幹笑死 現在一般賤民打過莫德納的瑟瑟發抖,莫德納, 114.136.208.24 09/15 16:24 ,770,1,,,,
/bbs/Gossiping/M.1631690091.A.DA6.html,hahaxd78, 第二類打莫德納的去當實驗品啊 幹,莫德納,    39.9.129.19 09/15 16:33 ,812,1,,,,
/bbs/Gossiping/M.1631690091.A.DA6.html,winklly, 人民當韭菜，為了高端無所不用其極,莫德納, 27.240.242.137 09/15 16:52 ,907,1,,,,
/bbs/Gossiping/M.1631690091.A.DA6.html,horise, 媽的，一直推銷高端，無恥到極點,莫德納, 223.139.216.36 09/15 16:53 ,913,1,,,,
/bbs/Gossiping/M.1631690091.A.DA6.html,keny868, 操你媽的 有種第一到三類先開放混打高端,莫德納,114.137.221.190 09/15 18:37 ,1101,1,,,,
/bbs/Gossiping/M.1631690091.A.DA6.html,AGODC, 草泥馬！牙醫不要再亂搞了可以嗎？整天說其他疫苗不能混打，一說到高端就治百病怎麼打都可以！你還敢說自己不起高端的業務？,莫德納,118.161.246.213 09/15 18:52 ,1125,1,,,,
/bbs/Gossiping/M.1631690091.A.DA6.html,GimO, 國際上已經有的AZ混莫德納BNT你不開 開這種垃圾玩意,莫德納,   1.162.212.89 09/15 19:14 ,1169,1,,,,
/bbs/Gossiping/M.1631690091.A.DA6.html,judasprist, 操他媽的 要也是混打BNT吧,莫德納,   101.12.100.4 09/16 02:10 ,1371,1,,,,
/bbs/Gossiping/M.1631688405.A.94D.html,wei00, 專家？圖利高端的垃圾,莫德納,   39.13.164.54 09/15 16:17 ,103,1,,,,
/bbs/Gossiping/M.1631686859.A.6C2.html,asd00726, 不強姦你們這些打莫德那的高端怎麼辦,莫德納, 49.216.225.138 09/15 15:14 ,71,1,,,,
/bbs/Gossiping/M.1631684790.A.AA5.html,musicfire, 在我大高端面前其他疫苗都是拉基,莫德納,  42.75.130.180 09/15 14:24 ,13,1,,,,
/bbs/Gossiping/M.1631682969.A.EDE.html,milk250, 台版科興下次選舉誰的政見是清算蔡政府我就投爆,莫德納, 61.231.109.137 09/15 13:21 ,10,1,,,,
/bbs/Gossiping/M.1631681364.A.2FC.html,master56, 賤畜用國產高端就好 進口貨高官用,莫德納,  114.34.167.46 09/15 12:52 ,12,1,,,,
/bbs/Gossiping/M.1631680587.A.ED5.html,qqq87112, 傻子給老人打AZ跟摸的那幹嘛,莫德納,  111.253.12.34 09/15 12:41 ,41,1,,,,
/bbs/Gossiping/M.1631680587.A.ED5.html,hohohoha, 就不爽!然後 BNT下單一個半月能來不會加購?死腦筋的政府 吃屎比較快啦!,莫德納, 218.173.149.19 09/15 13:42 ,215,1,,,,
/bbs/Gossiping/M.1631680480.A.D41.html,musicfire, 好佳在我只等郭董的BNT，愛國的奸商跟愛國的奸官，這一局奸商大獲全勝,莫德納,  42.75.130.180 09/15 12:56 ,35,1,,,,
/bbs/Gossiping/M.1631678975.A.F02.html,lone714, 我第九類打莫德納就是怕心臟出問題，現在跟我說混搭高端？新聞報的主動脈剝離案例都不算就是了？現在是有病的都去死嗎？,莫德納, 111.83.204.124 09/15 12:43 ,13,1,,,,
/bbs/Gossiping/M.1631678883.A.F3B.html,nikewang, 今年505萬劑莫德納都沒到完了 還在幻想明後年3500萬劑 誰會相信蔡母豬講的話?,莫德納,  221.163.9.205 09/15 12:27 ,3,1,,,,
/bbs/Gossiping/M.1631676926.A.60E.html,wishflyyy, 推解方也要人家願意 到時候寧願失效也不去打 明明也可以考慮混打BNT...就為了推銷這垃圾要罔顧人民性命到何時,莫德納,   175.183.3.20 09/15 12:17 ,12,1,,,,
/bbs/Gossiping/M.1631676569.A.6CE.html,fujioqq, 不管人民的死活硬要推高端 什麼鬼政府,莫德納,111.251.205.227 09/15 11:35 ,91,1,,,,
/bbs/Gossiping/M.1631676569.A.6CE.html,lml99, 二類打完兩劑就準備叫人民混高端，垃圾,莫德納, 223.136.71.198 09/15 11:39 ,161,1,,,,
/bbs/Gossiping/M.1631676569.A.6CE.html,chenty3600, 缺德鬧鐘為何這麼挺高端？,莫德納,   1.165.58.120 09/15 11:44 ,219,1,,,,
/bbs/Gossiping/M.1631676569.A.6CE.html,clairehao, 爸媽都打莫德納 笑不出來 第二類真噁心,莫德納,  223.137.11.51 09/15 11:48 ,260,1,,,,
/bbs/Gossiping/M.1631676569.A.6CE.html,xform, 即使沒疫苗，也不會把機會讓給垃圾高端,莫德納, 59.115.122.141 09/15 11:54 ,316,1,,,,
/bbs/Gossiping/M.1631676569.A.6CE.html,KeynesGG, 幹你娘  統一後一定要強制二類高端打到,莫德納,  49.216.26.172 09/15 11:58 ,350,1,,,,
/bbs/Gossiping/M.1631676569.A.6CE.html,KenHorse, 高官打完第二劑莫德納才開始推高端 噁,莫德納,  203.69.87.205 09/15 12:03 ,381,1,,,,
/bbs/Gossiping/M.1631676569.A.6CE.html,mokihana, 一堆老人家第一劑都打莫德納，你他媽要找這些老人去試驗嗎？,莫德納,  42.74.198.162 09/15 12:05 ,395,1,,,,
/bbs/Gossiping/M.1631676569.A.6CE.html,PCC2003, 叫那些打完兩劑莫德納的狗官再來一劑高端,莫德納,  49.216.27.145 09/15 12:09 ,435,1,,,,
/bbs/Gossiping/M.1631676569.A.6CE.html,zerowingtw, 下賤政府~~~寧可當高端養的走狗,莫德納,   61.31.104.61 09/15 12:10 ,436,1,,,,
/bbs/Gossiping/M.1631676569.A.6CE.html,david086t, 疫苗孤兒 全給我去打高端,莫德納,    1.200.70.33 09/15 12:37 ,644,1,,,,
/bbs/Gossiping/M.1631676569.A.6CE.html,visviva, 然後二類官員60幾%打完兩劑高端，厲害了狗官中,莫德納,  112.104.77.20 09/15 13:01 ,730,1,,,,
/bbs/Gossiping/M.1631676569.A.6CE.html,postpost, 但是我噓第二類高官 滾去打高端啦幹,莫德納,  163.20.166.60 09/15 13:44 ,823,1,,,,
/bbs/Gossiping/M.1631676569.A.6CE.html,lizbabe, 幹疫苗足夠還要混打高端 操你媽的,莫德納, 219.85.167.139 09/15 14:33 ,878,1,,,,
/bbs/Gossiping/M.1631676569.A.6CE.html,IloveJTT, 打莫德納是在對韭菜施肥哦,莫德納,   42.73.245.54 09/15 14:53 ,892,1,,,,
/bbs/Gossiping/M.1631676569.A.6CE.html,ICPOZ, 廢物政府，只會推高端,莫德納, 223.136.79.191 09/15 15:40 ,909,1,,,,
/bbs/Gossiping/M.1631674758.A.8DF.html,panzerbug, 請給外送仔、小黃這些插隊仔打高端,莫德納,  42.73.183.221 09/15 11:04 ,42,1,,,,
/bbs/Gossiping/M.1631674758.A.8DF.html,funkD, 狗官真的很努力幫高端護航開道欸,莫德納, 111.71.215.239 09/15 11:06 ,53,1,,,,
/bbs/Gossiping/M.1631674758.A.8DF.html,gj4x03,  開放混打BNT會死喔 廢物政府,莫德納,223.137.145.118 09/15 12:30 ,164,1,,,,
/bbs/Gossiping/M.1631674758.A.8DF.html,griffick, 我第2劑寧可放棄也不打垃圾高端,莫德納,  223.138.73.68 09/15 13:55 ,174,1,,,,
/bbs/Gossiping/M.1631674758.A.8DF.html,blue237, 政府官員兩劑莫德納打完了就叫人民去死,莫德納,  172.58.35.218 09/16 04:45 ,185,1,,,,
/bbs/Gossiping/M.1631669370.A.94F.html,y30048, 高端？低能到不行,莫德納,   36.228.11.44 09/15 10:13 ,91,1,,,,
/bbs/Gossiping/M.1631669370.A.94F.html,tengl, 護航高端到這種程度   這政府嘴臉真難看,莫德納,   211.75.237.7 09/15 10:43 ,133,1,,,,
/bbs/Gossiping/M.1631669370.A.94F.html,divx999, cdc真的噁心，雙標嚴重，護高端明顯,莫德納, 211.72.236.192 09/15 11:46 ,181,1,,,,
/bbs/Gossiping/M.1631666962.A.B7B.html,Chawol, 拜託817都去打高端 別學政府出一張嘴,莫德納,111.249.73.206 09/15 09:03 ,10,1,,,,
/bbs/Gossiping/M.1631666962.A.B7B.html,tdlions, bnt有1500萬劑 擔心打不到！？是87中央當初策劃不周全所致,莫德納, 27.242.199.103 09/15 12:41 ,19,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,oh123oh, 笑死 特權們都打第二劑了 韭菜們混高端XD,莫德納,118.166.250.159 09/15 08:18 ,10,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,maxboy06, 賤民終究只有高端打的,莫德納,  42.75.227.205 09/15 08:25 ,125,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,Elmore, 別想莫跟BNT了那些都是要給狗官補第3劑的,莫德納,   36.236.78.61 09/15 08:26 ,143,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,scum5566, 反觀狗官表示3000萬劑bnt太多了,莫德納,  114.41.55.169 09/15 08:27 ,162,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,ironman28, 垃圾政府，一天到晚想著怎麼幫高端,莫德納,   39.8.163.218 09/15 08:31 ,238,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,feliz5566, 笑死 特權打兩劑 韭菜打高端,莫德納,  110.26.106.94 09/15 08:38 ,329,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,repast, 幹你娘 二類那些垃圾怎麼不混高端,莫德納,   27.246.64.53 09/15 08:42 ,390,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,bangjia, 打也要拒絕高端垃圾貨,莫德納, 114.137.59.202 09/15 08:50 ,478,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,ter2788, 還在遠見這種野雞雜誌也報導 混打高端指揮中心會這麼智障?,莫德納, 223.139.92.217 09/15 08:51 ,488,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,Chawol, 讓我打高端 我一定幹譙政府一輩子,莫德納, 111.249.73.206 09/15 09:01 ,637,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,zerowingtw, 下賤政府~~把自己當成高端養的走狗,莫德納,   61.31.104.61 09/15 09:05 ,666,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,Jeter, 低端 人口打高端疫苗,莫德納,   42.72.61.224 09/15 09:21 ,806,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,JackaLMeI, 非二類天龍人 通通都去打高端,莫德納,  223.140.84.27 09/15 09:23 ,822,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,theclgy2001, 死都要推高端 還以為自己能選上台北市長 可悲牙醫,莫德納,   49.216.9.107 09/15 09:28 ,853,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,panzerbug, 還有那些靠關係打的垃圾，通通打高端,莫德納,  42.73.183.221 09/15 09:31 ,885,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,Oyamada, 黑AZ堅持莫德納的 很讚喔！ 報應,莫德納,   27.246.39.37 09/15 09:32 ,890,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,pcmcia, 垃圾官員自己去打高端啦！,莫德納,  211.23.138.90 09/15 09:55 ,964,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,mild7no1, 快快快！快給817韭菜吃吃國產高端的威力,莫德納,223.137.226.237 09/15 10:02 ,995,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,keny868, 817投的還不出來打高端 真是垃圾,莫德納, 36.227.136.176 09/15 10:23 ,1070,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,WWR1234, 沒事啦 等大家都打完不打也沒差 死不當高端妓女,莫德納, 203.204.174.50 09/15 10:34 ,1116,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,ssisters, 幹 老人家打莫是造冊打的，根本沒得挑疫苗，現在被政府技術上逼打高端，一堆推文還在說什麼單吊、黑az，X你媽的,莫德納,  121.254.99.35 09/15 10:56 ,1162,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,Nevhir, BNT進貨那麼穩不買 在那設計人民 簡直缺德,莫德納,  36.224.99.136 09/15 10:58 ,1171,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,xetherz3, 去你媽逼混打高端。全民實驗 幹您老師,莫德納, 220.132.36.164 09/15 11:06 ,1187,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,tailao789, 政府官員都打高端不要來搶啦廢物,莫德納,    39.8.43.107 09/15 12:13 ,1303,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,inf, 混你媽高端，打三小啊,莫德納, 27.246.194.111 09/15 12:18 ,1306,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,nzej723yyip, 那些講挺高端的 快去測試啊媽的還在給我裝死啊,莫德納, 49.216.176.133 09/15 12:33 ,1320,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,chulen, 哈哈哈哈哈哈 這啥小智障政策那二類的高官們怎麼不去混打高端,莫德納, 211.22.143.102 09/15 13:14 ,1337,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,diamond0326, 先叫騙神仔 污名牛肉麵丁丁仔 鬧鐘混打高端啊 ^_^,莫德納, 223.136.185.58 09/15 13:26 ,1340,1,,,,
/bbs/Gossiping/M.1631664995.A.590.html,laputaca, 智障，另外是不是列一下多少二類的打完兩劑莫德納？,莫德納,  94.201.202.23 09/15 14:07 ,1353,1,,,,
/bbs/Gossiping/M.1631607505.A.6B0.html,QQBB, 幹，政府竟然讓這群垃圾打莫德納,莫德納, 223.136.181.56 09/14 16:19 ,5,1,,,,
/bbs/Gossiping/M.1631607505.A.6B0.html,edward8401, 你他媽打了莫德納還在吵三小,莫德納,  111.71.80.142 09/14 16:35 ,75,1,,,,
/bbs/Gossiping/M.1631607505.A.6B0.html,TFFs, 笑死 計程車跟人搶打莫德納 活該,莫德納,223.141.127.170 09/14 16:45 ,83,1,,,,
/bbs/Gossiping/M.1631607505.A.6B0.html,smilefred, 小黃打什麼莫德納啊 高風險老人更需要小黃跟外送仔都惦惦好嗎？,莫德納,223.136.148.226 09/14 16:57 ,86,1,,,,
/bbs/Gossiping/M.1631607505.A.6B0.html,Nightu05, 就孤兒啊 一堆長輩也是孤兒 還說早知道也打az,莫德納, 180.217.26.132 09/14 18:23 ,99,1,,,,
/bbs/Gossiping/M.1631607505.A.6B0.html,looks143895, 垃圾黃 領那麼多補助 高端不捧場?,莫德納, 49.217.198.227 09/14 19:37 ,103,1,,,,
/bbs/Gossiping/M.1631586436.A.873.html,observer0117, 本來是要給GG的吧，但GG沒打到，還要自己去買BNT，所以沒必要捐第二劑了吧？純屬推測其實還是老話啦，真的想要直接跟美調貨啊，明年quota到了再還，或者直接代捐第三世界國家也行啊啊，忘了我們也是需要捐贈的第三世界國家....,莫德納,  114.35.225.56 09/14 11:10 ,20,1,,,,
/bbs/Gossiping/M.1631582274.A.38C.html,ceros, 官員打進口 百姓打高端,莫德納,114.136.183.163 09/14 09:19 ,16,1,,,,
/bbs/Gossiping/M.1631582274.A.38C.html,kbten, 官員去打高端啊！跟老百姓搶疫苗？,莫德納,   101.9.193.14 09/14 09:21 ,30,1,,,,
/bbs/Gossiping/M.1631582274.A.38C.html,c7683fh6, 自己打莫德納 推民眾打高端 真的很垃圾,莫德納,   27.246.94.45 09/14 09:23 ,47,1,,,,
/bbs/Gossiping/M.1631582274.A.38C.html,aglet, 二類不打高端先去給狗幹,莫德納, 223.137.110.11 09/14 09:29 ,115,1,,,,
/bbs/Gossiping/M.1631582274.A.38C.html,bybe, 幹你娘 垃圾官員不打高端,莫德納,   49.217.3.167 09/14 09:31 ,139,1,,,,
/bbs/Gossiping/M.1631582274.A.38C.html,liuedd, 蟑螂自己都不打高端，遇到狗官就不敢吠?,莫德納,  111.248.20.45 09/14 09:43 ,239,1,,,,
/bbs/Gossiping/M.1631582274.A.38C.html,thatear, 一下第二類打az一下第二類打莫德納一下打BNT一堆低能整天幻想就飽了,莫德納,    39.8.40.166 09/14 10:10 ,385,1,,,,
/bbs/Gossiping/M.1631582274.A.38C.html,frankochris, 這些狗官推高端結果自己都不打,莫德納,  1.200.131.139 09/14 10:16 ,413,1,,,,
/bbs/Gossiping/M.1631582274.A.38C.html,lianhua, 欸 賤民們難道不知道高端有多貴嗎,莫德納,  49.216.17.234 09/14 10:27 ,461,1,,,,
/bbs/Gossiping/M.1631582274.A.38C.html,q43128, 幹你娘怎麼不1.2.3類的全都打高端一堆領國家錢的，你們主子推什麼疫苗就給我打什麼疫苗管你他媽的是什麼警消,莫德納,   42.77.87.160 09/14 10:55 ,592,1,,,,
/bbs/Gossiping/M.1631582274.A.38C.html,LaserLi, 反正推高端的官員都給去打高端，操,莫德納, 123.205.126.76 09/14 11:42 ,728,1,,,,
/bbs/Gossiping/M.1631582274.A.38C.html,klman2011, 政府官員才是人，一般死老百姓乖乖打高端,莫德納,   42.72.94.137 09/14 12:39 ,865,1,,,,
/bbs/Gossiping/M.1631582274.A.38C.html,mq778, 高端這麼好不打台灣人真的是叛逆背骨,莫德納,  42.77.180.162 09/14 14:19 ,939,1,,,,
/bbs/Gossiping/M.1631532119.A.E87.html,reality6699, 狗官莫德納，賤民打高端,莫德納,  180.217.43.24 09/13 19:45 ,96,1,,,,
/bbs/Gossiping/M.1631532119.A.E87.html,kissa0924307, 最頂的高端留給你們平民還不知道感恩 真是一群刁民,莫德納,  36.234.254.91 09/13 19:47 ,103,1,,,,
/bbs/Gossiping/M.1631532119.A.E87.html,orangeskit, 草泥馬二類不會去打AZ打什麼莫德納,莫德納,  101.10.15.107 09/13 19:49 ,116,1,,,,
/bbs/Gossiping/M.1631532119.A.E87.html,aquaticplant, 低端人打高端啦,莫德納,   111.82.92.26 09/13 20:18 ,202,1,,,,
/bbs/Gossiping/M.1631532119.A.E87.html,abc55643, 垃圾官員怎麼不去打高端,莫德納,  118.232.5.239 09/13 20:35 ,226,1,,,,
/bbs/Gossiping/M.1631532119.A.E87.html,Mattmin, 高官打高端死掉，我請百份雞排,莫德納,  101.12.31.158 09/13 20:40 ,241,1,,,,
/bbs/Gossiping/M.1631532119.A.E87.html,axced, 再吵賤民全部打高端,莫德納,223.139.213.144 09/14 00:01 ,496,1,,,,
/bbs/Gossiping/M.1631423111.A.AC2.html,remarque, 這個政府 不算捐的 就只買了AZ跟莫德納就只買了兩支國外疫苗 是有多無能莫德納就光做在那邊等等等等等等對啦 就繼續拖下去等吧 等到第一劑失效BNT要不要再加購???就繼續在那邊裝死吧垃圾政府整天就只幹粉飾太平的事,莫德納,   36.229.33.75 09/12 13:28 ,24,1,,,,
/bbs/Gossiping/M.1631419319.A.E28.html,x001611, 你媽去打高端啦,莫德納, 36.224.240.197 09/12 12:03 ,4,1,,,,
/bbs/Gossiping/M.1631419092.A.C10.html,LoliCar, 小黃跟外送仔打莫德納根本莫名其妙對社會零貢獻 又是交通亂源,莫德納,111.248.123.138 09/12 12:00 ,2,1,,,,
/bbs/Gossiping/M.1631418249.A.D4B.html,paulfan, 817自己都不敢打高端了，真孬,莫德納,   110.28.4.153 09/13 11:02 ,10,1,,,,
/bbs/Gossiping/M.1631414804.A.60A.html,JackTheRippe, 疫苗乞丐：有什麼就打什麼啦，巨嬰還挑啊？一堆高端為什麼你不打？,莫德納,42.77.15.213 09/12 10:58 ,131,1,,,,
/bbs/Gossiping/M.1631414804.A.60A.html,jakewu1217, 打高端啦 我一劑都沒有 貪婪老人打屁,莫德納,111.243.21.30 09/12 11:29 ,437,1,,,,
/bbs/Gossiping/M.1631414804.A.60A.html,runacat, 韭菜還想打第二劑哦，去打高端啦,莫德納,  114.25.167.75 09/12 11:38 ,526,1,,,,
/bbs/Gossiping/M.1631414804.A.60A.html,mozi, 低能到不會看新聞 莫德納有沒來是不會看啊,莫德納, 61.230.63.103 09/12 12:02 ,708,1,,,,
/bbs/Gossiping/M.1631414804.A.60A.html,onion27, 幹你娘 到底什麼時候要給我打第一劑莫德納 已經打一劑的是在靠背殺小,莫德納,  1.169.61.170 09/12 12:19 ,822,1,,,,
/bbs/Gossiping/M.1631414804.A.60A.html,zhalao, 有科興我也打，操你媽政府連科興都沒,莫德納,125.230.235.252 09/12 12:49 ,928,1,,,,
/bbs/Gossiping/M.1631414804.A.60A.html,a0952864901, 選莫德納根本你的問題 這二類的疫苗賤民玄社孟宣啊,莫德納,  42.73.254.171 09/12 14:04 ,1117,1,,,,
/bbs/Gossiping/M.1631414804.A.60A.html,Qcloud, 不知道是誰給的莫德納低能施打策略,莫德納,  42.72.220.204 09/12 14:57 ,1169,1,,,,
/bbs/Gossiping/M.1631414804.A.60A.html,kuyfd456, 平民沒莫德納的，孤兒,莫德納,   1.200.68.139 09/13 03:21 ,1294,1,,,,
/bbs/Gossiping/M.1631360270.A.EB3.html,koromo1991, 這裡只有高端有發言權 次等疫苗滾,莫德納,223.137.190.58 09/11 19:38 ,2,1,,,,
/bbs/Gossiping/M.1631351520.A.216.html,panzerbug, 美國故意的啦，要給中國用˙BNT統戰台灣的機會,莫德納,   42.73.29.96 09/11 17:16 ,30,1,,,,
