index,href,id,contents,key,date,contents_order,hate,categories,degree,keyword,position,categories_2,categories_3,categories_4,categories_5
1967,/bbs/Gossiping/M.1625554560.A.42E.html,kao0259,要打az的先去打科興啦，日本國民不打的給你們台灣人打還這麼開心笑死還有311地震捐款日本是謝謝台灣人民並不是蔡政府別自己往臉上貼金了政府官員,AZ,  111.71.213.15 07/06 15:33 ,114,1,4,3,"蔡政府,往臉上貼金","[(54, 57), (60, 65)]",0,0,1,0
12494,/bbs/Gossiping/M.1622865401.A.46A.html,ezJapan,高端就去死啊AZ有找台灣沒錯啊..,疫苗,  36.226.174.98 06/05 12:09 ,14,1,1,2,"高端,去死","[(0, 2), (3, 5)]",0,0,0,0
11238,/bbs/Gossiping/M.1624124203.A.343.html,yangbob1203,蟑螂打高端不要來偷打ㄛ,疫苗,  39.11.164.152 06/20 02:30 ,476,1,3,2,"蟑螂,打高端","[(0, 2), (2, 5)]",0,1,0,0
9224,/bbs/Gossiping/M.1628304306.A.604.html,eat9tree,只打az啦高端滾啦幹,疫苗,   42.73.48.122 08/07 11:47 ,323,1,1,2,高端滾啦幹,"[(5, 10)]",0,0,0,0
8129,/bbs/Gossiping/M.1629993868.A.CD3.html,lwamp,等BNT進來就知道民禁擋有多爛了不用急,疫苗,  101.136.80.84 08/27 00:22 ,28,1,4,2,"民禁擋,爛","[(9, 12), (14, 15)]",0,0,1,0
15663,/bbs/Gossiping/M.1626496667.A.3DB.html,Dakoter,如果智障在野不是來什麼黑什麼那你這招就很不錯什麼都黑就不黑中國擋的BNT呵呵棒喔反正會聽信不去打疫苗的也算是一種達爾文,莫德納,220.141.187.105 07/17 14:37 ,72,1,3,2,智障,"[(2, 4)]",0,1,0,0
15299,/bbs/Gossiping/M.1631664995.A.590.html,ter2788,還在遠見這種野雞雜誌也報導混打高端指揮中心會這麼智障?,莫德納, 223.139.92.217 09/15 08:51 ,488,1,4,2,"野雞雜誌,指揮中心,智障","[(6, 10), (17, 21), (24, 26)]",0,0,1,0
5135,/bbs/Gossiping/M.1626327930.A.34A.html,petus,新加坡也買了一堆科興疫苗車去當垃圾扔了，也被罵翻啊~,bnt,223.139.240.155 07/15 14:33 ,507,1,1,1,"科興疫苗,去當垃圾扔了","[(32, 37), (40, 47)]",0,0,0,0
12069,/bbs/Gossiping/M.1623341054.A.E6D.html,FuySenk,高端是給你們韭菜打的,疫苗,  1.163.182.149 06/11 00:06 ,1,1,3,3,韭菜,"[(6, 8)]",0,1,0,0
8760,/bbs/Gossiping/M.1628904249.A.CD6.html,highyes,菜母豬是被逼著買的他本想全民高端的,疫苗, 123.194.160.34 08/14 09:25 ,3,1,4,2,菜母豬,"[(0, 3)]",0,0,1,0
13540,/bbs/Gossiping/M.1622399215.A.4A3.html,ULSHAN,希望高端疫苗能帶走底端爐渣畜牲呀！,疫苗,   36.232.238.2 05/31 03:57 ,28,1,3,1,底端爐渣畜牲,"[(9, 15)]",0,1,0,0
14101,/bbs/Gossiping/M.1622108620.A.9B8.html,TokyoHard,Moderna我OK，國產留給蟑螂打啦,疫苗,   114.44.82.99 05/27 17:55 ,475,1,3,2,蟑螂,"[(15, 17)]",0,1,0,0
1010,/bbs/Gossiping/M.1628498303.A.808.html,wolver,還是乞討來的AZ疫苗,AZ,223.138.176.105 08/09 16:47 ,14,1,1,1,乞討來的AZ疫苗,"[(2, 10)]",0,0,0,0
14884,/bbs/Gossiping/M.1630068088.A.089.html,BLINKPTT,高端的對手只有科興，和其他疫苗不能比在其他疫苗面前，科興高端是垃圾一家親,科興,118.160.103.238 08/27 22:25 ,52,1,1,1,科興高端是垃圾,"[(26, 33)]",0,0,0,0
4668,/bbs/Gossiping/M.1629352735.A.D47.html,Lumia5566,真垃圾睡不著那個是高端守門員？,bnt, 118.166.157.29 08/19 15:27 ,506,1,5,1,"垃圾,高端","[(0, 2), (4, 7)]",0,0,0,1
9048,/bbs/Gossiping/M.1628548638.A.594.html,x0003,反觀那些用嘴挺高端.身體很老實的孬種咖洨,疫苗,  223.136.68.73 08/10 08:54 ,384,1,3,2,"用嘴挺高端,孬種咖洨","[(4, 9), (16, 20)]",0,1,0,0
13076,/bbs/Gossiping/M.1622553577.A.8E0.html,Anvec,講錢入復星sowhat?違法嗎?BNT有反對嗎?我們有因為這樣拿不到疫苗嗎?幹就是炒反中來掩蓋你們的惡行惡狀啊,疫苗,124.155.174.232 06/01 21:22 ,7,1,5,2,"幹,炒反中,掩蓋,惡行惡狀","[(38, 39), (41, 44), (45, 47), (50, 54)]",0,0,0,1
9088,/bbs/Gossiping/M.1628511641.A.B8E.html,zhalao,政府幫忙扛了az讓韭菜可以打高端,疫苗,125.230.237.226 08/09 22:27 ,373,1,3,3,韭菜,"[(9, 11)]",0,1,0,0
17188,/bbs/Gossiping/M.1629789193.A.C51.html,sismiku,跟之前AZ人數差這麼多Az光是第一天就多少人那時候被罵成怎樣現在回頭看韓柯糞真的失智列車背景值狀況韓柯糞是怎麼說的,高端,223.136.178.164 08/24 16:58 ,191,1,3,2,"韓柯糞,失智列車","[(35, 38), (49, 52), (40, 44)]",0,1,0,0
12239,/bbs/Gossiping/M.1623148731.A.FAB.html,carefri,低端人只能打高端快謝英皇,疫苗,   1.34.215.209 06/08 18:47 ,13,1,3,2,"低端人,打高端","[(0, 3), (5, 8)]",0,1,0,0
4075,/bbs/Gossiping/M.1630289543.A.678.html,lamigo520,吹高端的也垃圾啊，明明高端對變種也束手無策,bnt,39.9.132.166 08/30 10:17 ,9,1,3,1,"吹高端,垃圾","[(3, 5), (19, 21), (23, 27)]",0,1,0,0
9944,/bbs/Gossiping/M.1627046752.A.D8A.html,theropod,推糞便稿那批莫德納跟唐鳳沒關係啊,疫苗,  58.114.24.214 07/23 21:37 ,7,1,5,2,糞便,"[(1, 3)]",0,0,0,1
107,/bbs/Gossiping/M.1632362062.A.F83.html,yeh0416,拜託多乞一點莫德納拉,AZ, 223.140.241.56 09/23 09:57 ,47,1,4,1,多乞一點莫德納,"[(2, 9)]",0,0,1,0
1832,/bbs/Gossiping/M.1626084543.A.C90.html,uptowngirlv,低端人口打高端啊！,AZ,  111.83.30.129 07/12 18:15 ,53,1,3,2,低端人口,"[(0, 4)]",0,1,0,0
16008,/bbs/Gossiping/M.1623217659.A.905.html,alice1967,胖子就打高端啊，貨源充足不用怕,輝瑞,  42.74.234.104 06/09 13:55 ,111,1,3,3,"胖子,打高端","[(0, 2), (3, 6)]",0,1,0,0
17101,/bbs/Gossiping/M.1629850742.A.F8E.html,tetani,這個死掉的作家也是高端狂熱推銷者這個作家死後還被酸只是剛好而已,高端,    36.239.75.3 08/25 08:32 ,10,1,5,1,"高端狂熱推銷者,死,剛好","[(9, 16), (2, 3), (20, 21), (27, 29)]",0,0,0,1
848,/bbs/Gossiping/M.1629886055.A.B8F.html,scum5566,沒你各位的分社畜們乘乘打高端,AZ,111.252.101.244 08/25 18:09 ,19,1,3,2,社畜們,"[(6, 9)]",0,1,0,0
15176,/bbs/Gossiping/M.1633020541.A.F09.html,lastphil,有國產最頂的高端可以混不愛台灣就滾,莫德納,  114.34.15.151 10/01 01:04 ,64,1,5,2,不愛台灣就滾,"[(11, 17)]",0,0,0,1
9453,/bbs/Gossiping/M.1628084765.A.DDE.html,james5566,久了好不容易當官了當然要吃好吃滿耍弄百姓自己選擇的政府自己承擔韭菜們不要太不滿有面癱高端就要知足,疫苗,   111.241.2.57 08/04 22:34 ,137,1,3,3,韭菜,"[(31, 33)]",0,1,0,0
14819,/bbs/Gossiping/M.1616807180.A.9A7.html,aiam,整天抹黑別人想打科興的菸糞賤畜精神錯亂崩潰中,疫苗, 03/27 14:18 ,463,1,3,1,菸糞賤畜,"[(11, 15)]",0,1,0,0
13278,/bbs/Gossiping/M.1622519379.A.29B.html,Kelvinchen,bnt我打，國藥給9.2韓粉打，國產給d能兒蟑螂打,疫苗,  1.200.146.242 06/01 13:28 ,1137,1,3,1,"9.2韓粉,d能兒蟑螂","[(9, 14), (19, 24)]",0,1,0,0
10058,/bbs/Gossiping/M.1626794530.A.FF9.html,chenyingfa,吹繼續吹高端高層高端打了沒啦幹,疫苗,  223.137.96.70 07/20 23:39 ,92,1,3,2,"高端高層,幹","[(4, 8), (14, 15)]",0,1,0,0
3335,/bbs/Gossiping/M.1620807398.A.EFB.html,asyousaid,一樓到處造謠AZ疫苗不好，別有用心原來打AZ的英國女王跟德國總理是低端啊，學到了,AZ, 05/12 17:21 ,7,1,5,2,"造謠AZ,低端","[(2, 4), (15, 18)]",0,0,0,1
3803,/bbs/Gossiping/M.1630640081.A.01E.html,miname,就一堆貪婪老人不打AZ啊，AZ再往下打到時候血栓才會死更多貪婪老人沒資格跟年輕人搶疫苗啦，全死光搞不好GDP還會增加,bnt, 27.242.197.223 09/03 12:08 ,12,1,3,3,"貪婪老人,全死光","[(6, 13), (14, 19), (20, 22)]",0,1,0,0
14024,/bbs/Gossiping/M.1622130376.A.324.html,sluttervagen,幹你娘，高端是買多少,疫苗,118.150.174.132 05/28 00:42 ,657,1,4,1,"幹你娘,高端,買多少","[(0, 3), (4, 6), (7, 10)]",0,0,1,0
8378,/bbs/Gossiping/M.1629690063.A.13B.html,spring53287,你過高端的程序？操,疫苗, 223.136.225.95 08/23 11:43 ,29,1,5,1,操,"[(8, 9)]",0,0,0,1
17992,/bbs/Gossiping/M.1627619115.A.B00.html,JackaLMeI,看到有人以為高端二期過了就知道蟑螂,高端,  223.137.9.116 07/30 15:20 ,1053,1,3,2,蟑螂,"[(15, 17)]",0,1,0,0
10461,/bbs/Gossiping/M.1625977114.A.851.html,issatomi,低端廢物菸糞打高端喔嘻嘻,疫苗, 114.33.135.195 07/11 12:24 ,116,1,3,2,"低端,廢物,菸糞,打高端","[(0, 2), (2, 4), (4, 6), (6, 9)]",0,1,0,0
8345,/bbs/Gossiping/M.1629717873.A.48C.html,NeedMyMonkey,az莫德納也會好不好他媽的一堆智障,疫苗,   101.12.53.76 08/23 19:58 ,243,1,3,2,"他媽的,一堆智障","[(10, 13), (13, 17)]",0,1,0,0
1032,/bbs/Gossiping/M.1628475637.A.8C6.html,pionaero,那你他媽打不打高端？,AZ,114.137.144.192 08/09 11:40 ,277,1,5,2,你他媽打不打高端,"[(1, 9)]",0,0,0,1
10348,/bbs/Gossiping/M.1626182773.A.643.html,inf,垃圾高端，滾回去吃屎，幹,疫苗,   27.52.65.115 07/13 22:03 ,416,1,1,1,"垃圾高端,吃屎,幹","[(0, 4), (8, 10), (11, 12)]",0,0,0,0
16506,/bbs/Gossiping/M.1630741595.A.B82.html,best0811,都去打高端了，你還想要求牠多有腦?,高端,122.118.1.24 09/04 17:53 ,586,1,3,2,"打高端,要求牠多有腦","[(2, 5), (10, 16)]",0,1,0,0
11119,/bbs/Gossiping/M.1624171099.A.1F4.html,hank81177,台灣高端更爛,疫苗, 111.240.137.40 06/20 14:39 ,7,1,1,2,"高端,爛","[(2, 4), (5, 6)]",0,0,0,0
5054,/bbs/Gossiping/M.1626450840.A.D15.html,samwu995,一定偷打BNT，噁心的蟑螂,bnt, 180.217.210.16 07/17 05:26 ,19,1,3,2,"偷打BNT,噁心的蟑螂","[(6, 8), (22, 28)]",0,1,0,0
14127,/bbs/Gossiping/M.1622094830.A.A26.html,ccuman,幹國產高端留給817喝都沒關係其他人打BNT,疫苗, 36.229.161.121 05/27 13:56 ,63,1,3,3,"幹,國產高端,給817","[(0, 1), (1, 5), (6, 10)]",0,1,0,0
413,/bbs/Gossiping/M.1630933818.A.0C0.html,DORAQMON,又不是腦殘，選高端？？,AZ,    1.200.160.8 09/06 21:24 ,56,1,3,2,腦殘,"[(3, 5)]",0,1,0,0
2813,/bbs/Gossiping/M.1622724766.A.60F.html,trywish,所以現在蟑螂加碼呀，開始想刺激中國，說什麼叫軍機送之類的，就是想讓中國出手阻止疫苗，這樣一來可以抗中保台，二來可以擋AZ。普通人都再感謝日本送疫苗，那些人努力想讓中國出手擋。,AZ, 111.242.63.157 06/03 20:58 ,8,1,3,2,"蟑螂,擋AZ","[(4, 6), (57, 60)]",0,1,0,0
7668,/bbs/Gossiping/M.1631159821.A.F54.html,loverxa,高端戰士憤死於島內,疫苗, 157.107.73.127 09/09 12:22 ,127,1,3,3,高端戰士,"[(0, 4)]",0,1,0,0
12885,/bbs/Gossiping/M.1622627614.A.D63.html,solidworker,贏了面子救了高端蟑螂透氣皆大歡喜啊,疫苗,  223.137.40.41 06/02 18:00 ,2,1,3,2,高端蟑螂,"[(6, 10)]",0,1,0,0
4971,/bbs/Gossiping/M.1626836124.A.307.html,XDD,要買垃圾中國擋代理的BNT只能透過民間了,bnt,111.250.139.104 07/21 11:32 ,785,1,2,1,垃圾中國擋代理的BNT,"[(0, 2), (5, 8)]",1,0,0,0
11753,/bbs/Gossiping/M.1623582120.A.033.html,Coslate,高端打了變低端,疫苗,   42.73.96.185 06/13 20:47 ,840,1,3,2,"高端,打了變低端","[(0, 2), (2, 7)]",0,1,0,0
3070,/bbs/Gossiping/M.1622137928.A.EDE.html,visviva,媽的，羨慕日本，AZ當垃圾==我們只能高端,AZ,  112.104.36.97 05/28 04:24 ,154,1,1,1,"媽的,AZ當垃圾","[(6, 11), (14, 16)]",0,0,0,0
7259,/bbs/Gossiping/M.1632471122.A.582.html,lain2002,高端仔居然敢懷疑全世界最好的科興,疫苗,   114.47.73.29 09/24 16:49 ,123,1,3,3,高端仔,"[(0, 3)]",0,1,0,0
2218,/bbs/Gossiping/M.1624184286.A.226.html,i376ers,817去打高端正常人打莫德納,AZ,  61.216.90.101 06/20 18:18 ,3,1,3,1,817去打高端,"[(0, 7)]",0,1,0,0
15627,/bbs/Gossiping/M.1626883059.A.B1C.html,castjane,bnt匪疫苗打死沒人處理只能去永寧抗議還是等莫或國產,莫德納,220.137.134.140 07/22 01:02 ,8,1,1,2,bnt匪疫苗,"[(0, 6)]",0,0,0,0
13484,/bbs/Gossiping/M.1622430344.A.A9C.html,sockrover,你相信高端會打死前副總統嗎,疫苗,  61.230.26.229 05/31 11:10 ,7,1,1,3,"高端,打死前副總統","[(3, 5), (6, 12)]",0,0,0,0
9033,/bbs/Gossiping/M.1628570918.A.E49.html,newstyle,給高端仔一個Respect,疫苗,   101.10.92.78 08/10 15:47 ,767,1,3,3,高端仔,"[(1, 4)]",0,1,0,0
11070,/bbs/Gossiping/M.1624196617.A.BC5.html,willy4907,菲律賓泰國都買得到輝瑞還能在八月出貨台灣政府真的無能至極搞到要靠美日救濟還能大書特書,疫苗,  27.246.32.128 06/21 04:03 ,627,1,4,2,"政府,無能","[(20, 22), (24, 26)]",0,0,1,0
7953,/bbs/Gossiping/M.1630390544.A.687.html,OotaYuuri,幹他媽的23-28不想打AZ啦...,疫苗,   1.163.191.75 08/31 14:16 ,7,1,5,2,幹他媽的,"[(0, 4)]",0,0,0,1
6936,/bbs/Gossiping/M.1622706558.A.642.html,MAXcafe,當台灣嬌生死人喔？有需要禿子幫忙聯絡？,嬌生,    39.13.198.9 06/03 18:46 ,492,1,5,3,台灣嬌生死人,"[(1, 7)]",0,0,0,1
9334,/bbs/Gossiping/M.1628232830.A.2BC.html,sbsame12455,林杯不想打高端啦，垃圾,疫苗, 111.254.177.27 08/06 15:19 ,703,1,1,1,"高端,垃圾","[(5, 7), (9, 11)]",0,0,0,0
8463,/bbs/Gossiping/M.1629536540.A.7C1.html,guhong,科興吧因為瘸青都叫人去打科興,疫苗,   1.200.49.199 08/21 17:05 ,5,1,3,3,瘸青,"[(5, 7)]",0,1,0,0
6542,/bbs/Gossiping/M.1621948281.A.238.html,TaichungC,按照疫情控制好當然可以不打的論點來說，台灣即時之前是買了BNT，同一群人也是在靠北叫大家不要打放到過期啊，結果現在在吠的也是他們，有夠賤,bnt,  111.82.159.88 05/25 22:13 ,418,1,3,1,"一群人,在靠北,在吠,有夠賤","[(33, 36), (38, 41), (57, 59), (65, 68)]",0,1,0,0
10991,/bbs/Gossiping/M.1624301275.A.0FC.html,loserloser,AZ剛來台灣一堆人嫌勒挑牌子嘴到歪頭嫌垃圾但是根本沒這麼差==,疫苗, 118.167.118.83 06/22 02:51 ,17,1,1,1,"AZ,垃圾","[(0, 2), (19, 21)]",0,0,0,0
16200,/bbs/Gossiping/M.1632125728.A.ABD.html,jimmyliu1217,第一次幫高端加油拜託殺死垃圾母豬,高端, 220.137.123.85 09/20 17:19 ,132,1,4,1,殺死垃圾母豬,"[(10, 16)]",0,0,1,0
11598,/bbs/Gossiping/M.1623838748.A.212.html,jo78jo78,洗三小，高端還是爛貨啊,疫苗,  36.235.122.46 06/16 18:23 ,18,1,1,2,"高端,爛貨","[(4, 6), (8, 10)]",0,0,0,0
7156,/bbs/Gossiping/M.1632800422.A.C11.html,icolee,可悲爛高端害慘全台灣,疫苗,   36.225.195.5 09/28 13:03 ,986,1,1,2,可悲爛高端,"[(0, 5)]",0,0,0,0
16206,/bbs/Gossiping/M.1632047002.A.AFC.html,wish770924,一堆愛台覺青平常都用針筒打不明成分的藥物到身體裡了，高端這種高級貨色小case啦,高端,223.140.107.248 09/19 18:33 ,31,1,1,3,覺青,"[(4, 6)]",0,0,0,0
15595,/bbs/Gossiping/M.1627148787.A.6C6.html,yyan1218,放過期好讓韭菜打高端,莫德納, 123.194.153.42 07/25 02:01 ,68,1,3,3,菜打高端,"[(6, 10)]",0,1,0,0
4798,/bbs/Gossiping/M.1628083515.A.F49.html,kukuyo,抽佣1/3又怎樣？有認證效力又好你高端什麼垃圾,bnt,   1.200.12.109 08/04 21:56 ,62,1,1,1,"高端,垃圾","[(2, 5), (9, 11)]",0,0,0,0
5649,/bbs/Gossiping/M.1624424955.A.B84.html,minimylove,bnt疫苗就蚵腥啊！⋯滯台支畜賤種喜憨兒的最愛。,bnt,  114.27.30.243 06/23 13:19 ,37,1,3,1,"bnt疫苗,蚵腥,滯台支畜賤種喜憨兒","[(0, 2), (4, 7), (11, 16)]",0,1,0,0
16052,/bbs/Gossiping/M.1633008546.A.687.html,jesiuty,高端業務被釘業績壓力大菸蟑還不快上,高端, 114.40.151.210 09/30 21:37 ,55,1,3,2,菸蟑,"[(11, 13)]",0,1,0,0
2385,/bbs/Gossiping/M.1623848116.A.2C8.html,hw102050,高端二期打鹽水都能有一堆副作用了你說呢,AZ, 175.98.141.254 06/16 21:16 ,71,1,1,3,高端二期打鹽水,"[(0, 7)]",0,0,0,0
16019,/bbs/Gossiping/M.1622699740.A.273.html,edges,台派怎麼都出廢物啊Q嘴秋，老丁怕死打輝瑞,輝瑞, 223.141.11.179 06/04 09:12 ,628,1,3,2,"台派,廢物","[(0, 2), (6, 8)]",0,1,0,0
7564,/bbs/Gossiping/M.1631371309.A.5B3.html,geniusw,要打高端自己去叫人家打就是狗雜碎,疫苗,  114.38.95.245 09/11 23:35 ,94,1,3,2,叫人家打就是狗雜碎,"[(7, 16)]",0,1,0,0
7567,/bbs/Gossiping/M.1631370471.A.75A.html,eatgod002,蟑螂高端藥ㄧ吃全竄出來了,疫苗,  36.231.54.131 09/12 00:55 ,157,1,3,2,蟑螂,"[(0, 2)]",0,1,0,0
15169,/bbs/Gossiping/M.1623316328.A.BD5.html,NAMESTANLY,失智酸民：我只打科興BNT,聯亞,220.128.199.196 06/10 17:37 ,45,1,3,2,失智酸民,"[(0, 4)]",0,1,0,0
1736,/bbs/Gossiping/M.1626249712.A.512.html,KittyDog,媽的如果每種都有現貨他媽誰會選AZ,AZ,   1.200.105.33 07/14 16:27 ,149,1,1,1,"媽的,他媽誰會選AZ","[(0, 2), (10, 17)]",0,0,0,0
16744,/bbs/Gossiping/M.1630278215.A.2F2.html,calford,你腦殘嗎？高端又沒資料可混打,高端,   39.13.34.128 08/30 09:43 ,370,1,5,2,腦殘,"[(1, 3)]",0,0,0,1
11716,/bbs/Gossiping/M.1623639889.A.087.html,James102211,顆顆蟑螂都打高端記得喔^^,疫苗, 27.247.163.105 06/14 11:12 ,18,1,3,2,"蟑螂,打高端","[(2, 4), (5, 8)]",0,1,0,0
10292,/bbs/Gossiping/M.1626360178.A.AA6.html,skywinner,就是說啊817年輕覺青去打高端啦還挑,疫苗,  223.139.63.84 07/16 00:39 ,220,1,3,3,"817,覺青,打高端","[(4, 7), (9, 11), (12, 15)]",0,1,0,0
12051,/bbs/Gossiping/M.1623380092.A.BB5.html,hoanbeh,正常人都選國藥吧只有義和團覺青選高端,疫苗, 61.227.197.173 06/11 11:11 ,131,1,3,3,義和團,"[(10, 13)]",0,1,0,0
16151,/bbs/Gossiping/M.1632319005.A.884.html,Smile,打高端的韭菜們又沒錢出國,高端,  180.217.43.98 09/22 22:03 ,13,1,3,3,打高端的韭菜們,"[(0, 7)]",0,1,0,0
2202,/bbs/Gossiping/M.1624330340.A.127.html,sincere77,莫德納來了老人就會乖乖打？不可能嘛媒體一定又會開始洗腦老人打莫德納又死了多少人怎樣怎樣,AZ,     39.9.30.33 06/22 11:47 ,139,1,3,3,"老人,乖乖打,洗腦老人","[(5, 7), (27, 29), (9, 12), (25, 29)]",0,1,0,0
6374,/bbs/Gossiping/M.1622277304.A.E15.html,IDfor2010,簡單500萬打BNT/817去打默德納,bnt,111.241.128.102 05/29 16:49 ,534,1,3,3,"817,打默德納","[(11, 14), (15, 19)]",0,1,0,0
11290,/bbs/Gossiping/M.1624113933.A.69E.html,k232,嘻嘻，偏偏要打莫德納，故意氣死你們這些小王八蛋,疫苗,1.200.107.52 06/19 22:47 ,5,1,3,2,這些小王八蛋,"[(17, 23)]",0,1,0,0
11619,/bbs/Gossiping/M.1623824144.A.D4D.html,kevinfolks,主力蟑螂藥：高端疫苗,疫苗, 36.234.114.170 06/16 14:26 ,51,1,1,2,蟑螂,"[(2, 4)]",0,0,0,0
3643,/bbs/Gossiping/M.1631520448.A.F2F.html,milleniue,AZ去跟日韓買都買得到啦，政府只想乞,bnt,  61.219.99.127 09/13 16:35 ,57,1,4,1,"政府,乞","[(10, 13)]",0,0,1,0
3101,/bbs/Gossiping/M.1621822307.A.461.html,hoanbeh,現在情況是台灣韭菜想打科興也沒得打就,AZ, 61.227.193.204 05/24 10:54 ,80,1,3,3,"台灣韭菜,打科興","[(1, 6), (10, 13), (27, 30)]",0,1,0,0
11304,/bbs/Gossiping/M.1624113655.A.507.html,kevin8203,蟑螂通通打高端不打全家火X場,疫苗, 114.27.246.212 06/19 22:47 ,14,1,3,1,"蟑螂,全家火X場","[(0, 2), (9, 14)]",0,1,0,0
1424,/bbs/Gossiping/M.1626681464.A.D0D.html,zzro,817不打高端的就是焦糖,AZ, 114.45.248.230 07/19 16:10 ,41,1,3,3,817不打高端,"[(0, 7)]",0,1,0,0
6498,/bbs/Gossiping/M.1622011992.A.900.html,kerotamama,反正BNT已經被台灣醜化成垃圾疫苗惹CC,bnt, 111.255.87.225 05/26 16:45 ,407,1,1,1,"BNT,垃圾疫苗","[(2, 5), (13, 17)]",0,0,0,0
6712,/bbs/Gossiping/M.1621521688.A.413.html,haver,跟被害妄想症的覺青無法溝通，只要上海BNT給我們的疫苗有其,bnt, 05/20 23:56 ,243,1,3,3,被害妄想症的覺青,"[(1, 9)]",0,1,0,0
8991,/bbs/Gossiping/M.1628583302.A.E3C.html,js52666,廢牛步看看咱高端真牛B,疫苗, 125.230.207.99 08/10 22:36 ,506,1,5,2,廢,"[(0, 1)]",0,0,0,1
7726,/bbs/Gossiping/M.1631024353.A.D80.html,ThisIsAnID,沒訂高端就是低端國家,疫苗,   42.76.74.114 09/08 00:24 ,300,1,2,2,低端國家,"[(6, 10)]",1,0,0,0
9422,/bbs/Gossiping/M.1628138983.A.566.html,s505015,啊其實高端裡面也有啊其實都算有那篇paper裡面有幾個中研院的然後給垃圾薪水還要人家研發喔,疫苗,  111.71.25.135 08/05 12:55 ,11,1,5,1,垃圾薪水,"[(34, 38)]",0,0,0,1
5221,/bbs/Gossiping/M.1626109838.A.CA7.html,kerodo,現在bnt買的到了，但政府不想加碼，乞丐不,bnt,  114.26.122.63 07/13 08:28 ,858,1,4,1,"政府,乞丐","[(8, 11), (16, 19), (20, 22), (26, 29)]",0,0,1,0
10018,/bbs/Gossiping/M.1626868379.A.06B.html,carsly,高官都打完莫德那才會開放打高端，割韭菜了,疫苗, 223.136.70.206 07/21 20:54 ,68,1,3,3,韭菜,"[(17, 19)]",0,1,0,0
9590,/bbs/Gossiping/M.1627914331.A.744.html,johnny5411,蟑螂快去打AZ和BNT留給我,疫苗,    101.12.31.4 08/02 23:57 ,265,1,3,2,蟑螂,"[(0, 2)]",0,1,0,0
6012,/bbs/Gossiping/M.1623249759.A.CF4.html,sploo,擋BNT自己卻打BNT，再讓韭菜們打國產。,bnt,223.137.208.214 06/09 22:48 ,57,1,3,3,"擋BNT,打BNT,韭菜們打國產","[(0, 2), (30, 34)]",0,1,0,0
498,/bbs/Gossiping/M.1630835524.A.895.html,kllara,政府反悔個屁啊，指的是同一梯次內登記順序不等於施打順序，是你自己反悔掉去後面梯次樵你媽沒給你生個正常邏輯的腦袋比較實際啦什麼叫民眾意願莫德納？你有在去年就跟政府說你想打莫德納有嗎？自己去年都不知道自己想打什麼，卻要政府買中你現在想打的，你缺的不是疫苗是腦子！,AZ,  59.115.217.67 09/05 23:28 ,39,1,4,2,"政府反悔個屁,你媽,你缺的,是腦子","[(0, 6), (41, 43), (118, 121), (125, 128)]",0,0,1,0
16673,/bbs/Gossiping/M.1630324645.A.EB5.html,degneva,打高端鬼門關不用跟著進去就要偷笑了,高端,111.242.203.174 08/30 20:04 ,53,1,1,3,打高端鬼門關,"[(0, 6)]",0,0,0,0
12446,/bbs/Gossiping/M.1622902510.A.C84.html,gbman,防護力如果太低那比科興還廢XD,疫苗,  61.228.224.99 06/05 22:27 ,96,1,1,2,比科興還廢,"[(8, 13)]",0,0,0,0
15749,/bbs/Gossiping/M.1626221057.A.8C7.html,cityport,當初票投母豬的都去打高端,莫德納, 107.77.202.162 07/14 10:47 ,266,1,3,2,"投母豬的,打高端","[(3, 7), (9, 12)]",0,1,0,0
7338,/bbs/Gossiping/M.1632210439.A.4D4.html,tn601374,高端可以去吃屎鐘家裡玩嗎,疫苗,  218.161.37.15 09/21 17:47 ,299,1,4,2,吃屎鐘,"[(5, 8)]",0,0,1,0
16914,/bbs/Gossiping/M.1629949991.A.E00.html,GOFEN,奇怪捏，其他疫苗就沒暈針，就高端一直傳暈針難道低端人口打高端造成的不適？,高端,  223.137.89.80 08/26 14:05 ,655,1,3,2,低端人口打高端,"[(23, 30)]",0,1,0,0
13153,/bbs/Gossiping/M.1622533544.A.400.html,mmx3259,護航的給我有做人的樣子去打國產，不要被發現打bnt當畜牲,疫苗,  223.140.4.143 06/01 15:56 ,44,1,3,1,打bnt當畜牲,"[(21, 28)]",0,1,0,0
18133,/bbs/Gossiping/M.1626680020.A.DFE.html,j55888819,哈哈哈哈低能韭菜乖乖去打高端啦,高端, 220.132.136.21 07/19 15:35 ,15,1,3,2,低能韭菜,"[(4, 8)]",0,1,0,0
15887,/bbs/Gossiping/M.1622514663.A.2D2.html,roywow,依照標準高端是0人耶蟑螂腦袋不好嗎？,莫德納, 223.140.174.55 06/01 10:40 ,75,1,3,2,蟑螂腦袋不好,"[(10, 16)]",0,1,0,0
12099,/bbs/Gossiping/M.1623319757.A.DA6.html,RedDog,低級人種開高端玩笑,疫苗,   1.200.71.232 06/10 18:10 ,5,1,3,2,低級人種,"[(0, 4)]",0,1,0,0
13700,/bbs/Gossiping/M.1622357776.A.2D2.html,illidann,傻逼啊你是，記者問的是bnt疫苗破局的事情，對方回復是以疫謀獨不會實現。三立造個新聞把兩件事拼在一起你就高潮了？,疫苗, 61.216.157.181 05/30 16:32 ,73,1,5,2,傻逼,"[(0, 2)]",0,0,0,1
