index,href,id,contents,key,date,contents_order,hate,categories,degree,keyword
5549,/bbs/Gossiping/M.1625535322.A.F96.html,tonylolz,請蟑螂拒打bnt,bnt,  60.248.220.41 07/06 09:58 ,357,1,3,2,蟑螂拒打bnt
5550,/bbs/Gossiping/M.1625535322.A.F96.html,STi2011,覺青怎麼可能打bnt一定支持國產的啊,bnt,  111.82.74.253 07/06 09:59 ,364,1,3,3,"覺青,打bnt,支持國產"
5551,/bbs/Gossiping/M.1625535322.A.F96.html,frankochris,817蟑螂有骨氣一點別打中國BNT啊,bnt,  112.78.95.143 07/06 10:01 ,392,1,3,2,"817蟑螂,別打中國BNT"
5552,/bbs/Gossiping/M.1625535322.A.F96.html,kissa0924307,蟑螂打高端不要學蔡丁貴偷打BNT喔,bnt,   211.23.93.43 07/06 10:04 ,459,1,3,2,"蟑螂打高端,偷打BNT"
5553,/bbs/Gossiping/M.1625535322.A.F96.html,vowpool,請覺青宣示死了都不打BNT,bnt,  125.227.40.62 07/06 10:09 ,541,1,3,3,"覺青,死了,不打BNT"
5554,/bbs/Gossiping/M.1625535322.A.F96.html,samnpc,817打高端不打BNT,bnt,  61.223.18.217 07/06 10:11 ,577,1,3,3,817打高端不打BNT
5555,/bbs/Gossiping/M.1625535322.A.F96.html,e86117934,為了不被統戰請拒打BNT疫苗。,bnt,  220.135.54.39 07/06 10:16 ,658,1,1,3,"統戰,拒打BNT疫苗"
5556,/bbs/Gossiping/M.1625535322.A.F96.html,joesong,817乖乖打國產喔，BNT沒你們的事,bnt, 180.217.47.144 07/06 10:31 ,891,1,3,1,"817,打國產"
5557,/bbs/Gossiping/M.1625535322.A.F96.html,ShaoSiSi,蟑螂想打bnt沒有施力點啦，去洗洗睡,bnt,   42.73.21.148 07/06 11:45 ,972,1,3,2,"蟑螂,bnt"
5558,/bbs/Gossiping/M.1625535322.A.F96.html,mudee,柯韓仔去打中國版bnt復辟泰,bnt,111.246.148.198 07/06 11:53 ,1009,1,3,3,"柯韓仔,中國版bnt復辟泰"
5559,/bbs/Gossiping/M.1625535322.A.F96.html,MSmax,打BNT好啊，817去打國產的喔別來搶,bnt,   101.9.192.32 07/06 12:16 ,1109,1,3,3,817去打國產
5560,/bbs/Gossiping/M.1625535322.A.F96.html,jesiuty,菸蟑說輝瑞在卡你這邏輯真的讓人笑到吐奶,bnt, 114.47.124.119 07/06 13:47 ,1281,1,3,2,菸蟑
5561,/bbs/Gossiping/M.1625509138.A.D95.html,allofme,還有拜託覺青BNT進來，千萬別來搶,bnt,  42.72.183.108 07/06 02:32 ,24,1,3,3,覺青BNT
5562,/bbs/Gossiping/M.1625509138.A.D95.html,richjf,高端仔乖乖去打二期中的國慘疫苗啦,bnt,  114.45.46.250 07/06 06:52 ,135,1,1,2,"高端仔,國慘疫苗"
5563,/bbs/Gossiping/M.1625509138.A.D95.html,ob962,就八卦巨嬰相信買BNT是民間商業行為,bnt, 123.192.101.17 07/06 07:11 ,145,1,3,2,八卦巨嬰
5564,/bbs/Gossiping/M.1625509138.A.D95.html,boycome,垃圾廢青記得去用垃圾高端喔，不要像乞丐一樣來蹭,bnt,   46.189.28.43 07/11 15:14 ,260,1,3,1,"垃圾廢青,垃圾高端,乞丐"
5565,/bbs/Gossiping/M.1625492256.A.71F.html,nikewang,只要817不來搶1000萬劑BNT夠打了,bnt, 211.185.68.181 07/05 21:39 ,2,1,3,3,"817,BNT"
5566,/bbs/Gossiping/M.1625492256.A.71F.html,SRT0619,無腦817莫德那嬌生都紅共卡的啦,bnt, 180.217.16.247 07/05 22:03 ,76,1,3,1,"無腦817,紅共卡的"
5567,/bbs/Gossiping/M.1625492256.A.71F.html,nonightcat,那你他媽的衛福部去買更多的莫德納啊,bnt,   123.50.53.54 07/05 22:25 ,106,1,4,1,你他媽的衛福部
5568,/bbs/Gossiping/M.1625492256.A.71F.html,burberry5566,菸糞吃屎滾去打高端,bnt, 203.204.56.212 07/05 23:41 ,141,1,3,2,菸糞吃屎滾去打高端
5569,/bbs/Gossiping/M.1625373834.A.82B.html,forone,佛光山再加碼500萬BNT，覺青的高端怎麼辦?,bnt, 111.255.200.13 07/04 12:52 ,12,1,3,3,覺青的高端
5570,/bbs/Gossiping/M.1625367517.A.FE9.html,realtw,複星買的臺灣政府就是資本家的一條狗啊就是故意卡著不給買島外疫苗等著高端疫苗上市讓韭菜,bnt,   116.1.48.221 07/04 11:01 ,6,1,4,2,"政府就是資本家的一條狗,韭菜"
5571,/bbs/Gossiping/M.1625366892.A.2DF.html,RS232,沒差吧反正817要打國產高端阿,bnt,111.241.121.138 07/04 11:07 ,35,1,3,3,"817,打國產高端"
5572,/bbs/Gossiping/M.1625357224.A.4CB.html,haw561676,蟑螂教母沒打高端下面的蟑螂就受不了,bnt, 123.195.46.217 07/04 08:59 ,36,1,3,2,"蟑螂,打高端"
5573,/bbs/Gossiping/M.1625354989.A.C71.html,joesong,求求817都不要打bnt,bnt, 180.217.47.144 07/04 08:23 ,49,1,3,3,"817,不要打bnt"
5574,/bbs/Gossiping/M.1625351356.A.36D.html,flion,賤畜整天造謠國外不打az是想害死多少人,bnt,  203.68.96.221 07/04 06:36 ,14,1,3,1,"賤畜,不打az,害死多少人"
5575,/bbs/Gossiping/M.1625351356.A.36D.html,SRadiant,噓BNT你覺得是蟑螂，那黑AZ了就不是蟑螂了嗎？我不是說你喔,bnt,223.140.190.250 07/04 06:36 ,15,1,3,2,"蟑螂,黑AZ"
5576,/bbs/Gossiping/M.1625351356.A.36D.html,zz71,哪一篇有大量蟑螂噓BNT的找出來好嗎,bnt, 101.137.58.138 07/04 06:43 ,19,1,3,2,大量蟑螂噓BNT
5577,/bbs/Gossiping/M.1625351356.A.36D.html,dearjohn,蟑螂要噓也是噓科興國藥吧，CHO認證的。,bnt, 118.232.60.172 07/04 06:51 ,20,1,3,2,"蟑螂,噓科興國藥"
5578,/bbs/Gossiping/M.1625306991.A.DC8.html,greensaru,吱蟑有高端了，牠們不打中國代理/分裝/製造的疫苗,bnt, 223.137.87.238 07/03 18:11 ,13,1,3,2,吱蟑有高端
5579,/bbs/Gossiping/M.1625282301.A.044.html,tuioi,同意817可以自願打高端我只要BNT,bnt, 114.27.176.137 07/03 11:31 ,20,1,3,3,"817,打高端"
5580,/bbs/Gossiping/M.1625279239.A.7E7.html,geeg,覺青：支持國產，只是剛好排到莫德納BNT啦,bnt, 114.137.208.69 07/03 11:03 ,16,1,3,3,"覺青,支持國產"
5581,/bbs/Gossiping/M.1625278081.A.FDF.html,jokem,好喔817打高端,bnt,    61.62.79.97 07/03 10:08 ,1,1,3,3,817打高端
5582,/bbs/Gossiping/M.1625278081.A.FDF.html,maxboy06,好啊蟑螂不準打BNT阿,bnt,    42.75.3.226 07/03 10:13 ,67,1,3,2,蟑螂不準打BNT
5583,/bbs/Gossiping/M.1625278081.A.FDF.html,maxboy06,等BNT進來自由的高級蟑螂肯定偷打,bnt,    42.75.3.226 07/03 10:14 ,85,1,3,2,"高級蟑螂,偷打"
5584,/bbs/Gossiping/M.1625278081.A.FDF.html,uku,817「記得」不要打BNT，，不要到時候轉彎說不是,bnt,180.176.146.235 07/03 10:15 ,86,1,3,3,"817,不要打BNT"
5585,/bbs/Gossiping/M.1625278081.A.FDF.html,kevinacc084,低能三民自通通打高端聯亞,bnt,   111.71.45.64 07/03 10:19 ,124,1,3,2,"低能三民自,打高端聯亞"
5586,/bbs/Gossiping/M.1625278081.A.FDF.html,JackTheRippe,817不要給我偷跑去打，全部給我乖乖等高端,bnt,  42.77.236.196 07/03 10:25 ,162,1,3,3,"817,等高端"
5587,/bbs/Gossiping/M.1625278081.A.FDF.html,pepsilee,智障豬油記得等高端/聯亞哦,bnt,    1.164.47.89 07/03 10:33 ,186,1,3,2,"智障豬油,等高端/聯亞"
5588,/bbs/Gossiping/M.1625278081.A.FDF.html,pigofwind,cdc都出來澄清BNT是德製了，這垃圾媒體,bnt,  223.137.9.199 07/03 10:35 ,194,1,3,1,垃圾媒體
5589,/bbs/Gossiping/M.1625278081.A.FDF.html,widec,不想吞的不要去給我打BNT啦操你娘,bnt,   1.165.91.233 07/03 10:40 ,210,1,3,1,"打BNT,操你娘"
5590,/bbs/Gossiping/M.1625278081.A.FDF.html,nthubioin,垃圾三明治，817去打高端啦!幹!,bnt,    84.17.56.91 07/03 13:38 ,356,1,5,1,"垃圾三明治,817去打高端,幹"
5591,/bbs/Gossiping/M.1625278081.A.FDF.html,lspci,菜母豬可以去買嬌生來給台灣人打啊,bnt,  111.249.64.69 07/03 16:26 ,386,1,4,2,菜母豬
5592,/bbs/Gossiping/M.1625275048.A.C51.html,jimmyQQQQ,817去打國產啊bnt剛好夠其他人打,bnt, 111.83.160.192 07/03 11:32 ,195,1,3,3,817去打國產
5593,/bbs/Gossiping/M.1625275048.A.C51.html,AAstar,817打什麼BNT要不要臉幹,bnt, 101.137.68.122 07/03 12:41 ,228,1,3,1,817打什麼BNT要不要臉幹
5594,/bbs/Gossiping/M.1625275048.A.C51.html,olivewood,你看蔡丁貴不就是自己跑去美國打BNT了，然後叫大家去打國慘嗎，嘴臉真難看乾那些蟑螂怎麼到現在不出來發聲說要打國產,bnt, 103.152.151.68 07/03 12:48 ,235,1,3,2,"打國慘,蟑螂,打國產"
5595,/bbs/Gossiping/M.1625275048.A.C51.html,JackaLMeI,817啊手臂只留給高端,bnt,  114.136.249.7 07/03 14:54 ,274,1,3,3,"817,高端"
5596,/bbs/Gossiping/M.1625274631.A.D8E.html,pss,去年到現在擋BNT的政客王八蛋都不得好死!!,bnt,180.218.203.163 07/03 09:18 ,12,1,3,1,擋BNT的政客王八蛋都不得好死
5597,/bbs/Gossiping/M.1625272919.A.F26.html,greenpine,買高端當然嫌貴垃圾還比BNT默德那貴!!,bnt, 122.121.41.223 07/03 08:47 ,15,1,1,1,"買高端,嫌貴垃圾"
5598,/bbs/Gossiping/M.1625272919.A.F26.html,ugliness,蟑螂乖乖打高端就好，bnt沒你們的事,bnt,122.118.196.141 07/03 09:16 ,118,1,3,2,"蟑螂,打高端"
5599,/bbs/Gossiping/M.1625270958.A.205.html,s9234032,蟑螂們千萬別搶著打ZZZ滾去打高端,bnt,   61.231.5.121 07/03 08:43 ,128,1,3,2,"蟑螂們,滾去打高端"
5600,/bbs/Gossiping/M.1625270958.A.205.html,xiemh420,反正817只能打高端，BNT莫德納AZ都跟,bnt,   114.24.23.95 07/03 09:00 ,180,1,3,3,817只能打高端
5601,/bbs/Gossiping/M.1625270958.A.205.html,xiemh420,高端仔很崩潰一直跳針,bnt,   114.24.23.95 07/03 09:04 ,194,1,3,3,高端仔
5602,/bbs/Gossiping/M.1625270958.A.205.html,happypg,BNT來了蟑螂慌極了,bnt,  219.70.197.57 07/03 09:32 ,284,1,3,2,蟑螂
5603,/bbs/Gossiping/M.1625270958.A.205.html,GGdong,當初說BNT是中國疫苗的智障817記得別打嘿，請乖乖等國產喔,bnt, 223.139.12.103 07/03 09:59 ,334,1,3,2,"智障817,等國產"
5604,/bbs/Gossiping/M.1625270958.A.205.html,itachi0609,817不准打當初質疑BNT的最好都別打,bnt,  122.121.12.93 07/03 12:17 ,512,1,3,1,"817不准打,質疑BNT"
5605,/bbs/Gossiping/M.1625268351.A.871.html,polestar0505,高端股價>標籤>美國狗命>台灣人命,bnt, 223.136.77.117 07/03 08:56 ,53,1,1,1,狗命
5606,/bbs/Gossiping/M.1625266516.A.3AA.html,andy055097,覺青請打高端聯亞,bnt,   27.246.40.92 07/03 11:53 ,370,1,3,3,"覺青,打高端聯亞"
5607,/bbs/Gossiping/M.1625233651.A.6CD.html,TTLKING,蟑螂閉嘴啦乖乖去打高端,bnt,   110.26.75.30 07/02 22:26 ,72,1,3,3,"蟑螂閉嘴,去打高端"
5608,/bbs/Gossiping/M.1625233651.A.6CD.html,pcmcia,817覺青乖乖打高端就好,bnt,  180.177.32.14 07/02 23:12 ,88,1,3,3,"817覺青,打高端"
5609,/bbs/Gossiping/M.1625233651.A.6CD.html,shoyeh,蟑螂千萬別打只能打高端喔呵呵,bnt,  219.68.111.34 07/02 23:31 ,93,1,3,2,"蟑螂,打高端"
5610,/bbs/Gossiping/M.1625233651.A.6CD.html,moonliar,好啦，817打高端，果凍BNT我自費打,bnt,   112.78.65.79 07/03 00:27 ,105,1,3,3,"817打高端,果凍BNT"
5611,/bbs/Gossiping/M.1625138229.A.89A.html,echung,蟑螂偷打進口不打高端全家確診哦,bnt,  114.37.18.184 07/01 19:33 ,13,1,3,2,"蟑螂,不打高端全家確診"
5612,/bbs/Gossiping/M.1625129418.A.12A.html,yyan1218,提醒蟑螂記得打高端和聯亞,bnt,   49.216.41.64 07/01 16:55 ,35,1,3,2,"蟑螂,打高端,聯亞"
5613,/bbs/Gossiping/M.1625129418.A.12A.html,aiam,嘻嘻台積跟郭台銘現在是買BNT的隊友結果好多狗幹賤畜只敢嘴郭台銘不敢罵台積電,bnt, 111.242.67.228 07/01 19:49 ,149,1,3,1,狗幹賤畜
5614,/bbs/Gossiping/M.1625059238.A.BBD.html,kuangjay,韭菜沒有選擇的煩惱打高端,bnt,   223.140.7.61 06/30 22:39 ,17,1,3,3,"韭菜,打高端"
5615,/bbs/Gossiping/M.1624979759.A.635.html,ohiu,同步進行很難嗎人命重要還是高端重要垃圾CDC,bnt,  202.151.49.64 06/29 23:25 ,67,1,4,1,人命重要還是高端重要垃圾CDC
5616,/bbs/Gossiping/M.1624979759.A.635.html,wkya,高官們都知道不打AZ，有夠賤,bnt, 111.83.233.189 06/30 00:22 ,222,1,3,2,"高官們,不打AZ,有夠賤"
5617,/bbs/Gossiping/M.1624882063.A.F52.html,david22,444444不過這樣韭菜會怎麼想畢竟韭菜還沒有BNT可以用,bnt,   49.216.29.56 06/28 20:10 ,13,1,3,3,韭菜
5618,/bbs/Gossiping/M.1624882063.A.F52.html,pornstar,國台辦之前就說可以立刻給台灣500萬BNT，怎一堆覺青還在鬼扯中國只會給科興?,bnt,  24.19.196.156 06/29 05:05 ,61,1,0,0,
5619,/bbs/Gossiping/M.1624706414.A.AE8.html,Benvera,太多腦殘真以為BNT滿地現貨,bnt,  114.47.97.179 06/26 19:22 ,10,1,3,2,腦殘
5620,/bbs/Gossiping/M.1624706414.A.AE8.html,DustToDust,817寧可打高端別捐了,bnt,   61.224.14.30 06/26 19:23 ,20,1,3,3,"817,打高端"
5621,/bbs/Gossiping/M.1624689514.A.B73.html,aspirepark,BNT土共可以操控,bnt,   42.73.238.59 06/26 15:41 ,36,1,1,1,BNT土共
5622,/bbs/Gossiping/M.1624678643.A.9F9.html,missile,BNT是全球最強疫苗，難道花錢買爛貨嗎？,bnt,  111.82.76.204 06/26 15:56 ,46,1,1,1,爛貨
5623,/bbs/Gossiping/M.1624671625.A.1BD.html,DouglasT,世界疫苗這麼多死要買bnt有毛病啊？,bnt,111.240.223.217 06/26 11:22 ,110,1,3,1,有毛病啊
5624,/bbs/Gossiping/M.1624671625.A.1BD.html,Arkadas,幹你老師是買BNT又不是買科興擋你娘幹,bnt,  223.136.79.70 06/26 13:01 ,128,1,4,1,"幹你老師,擋你娘幹"
5625,/bbs/Gossiping/M.1624550553.A.5F7.html,wayne62,上海復星現1劑bnt都賣不了台灣，又硬買下代理權，有沒有像代理蟑螂？,bnt,150.116.177.120 06/25 00:26 ,17,1,3,2,代理蟑螂
5626,/bbs/Gossiping/M.1624526245.A.92A.html,yitniya,因為這些垃圾沒有高端高端啊，在座各位高,bnt,   117.136.79.6 06/24 18:14 ,79,1,3,1,這些垃圾
5627,/bbs/Gossiping/M.1624516037.A.723.html,dijkstra,垃圾cdc繼續擋獨壓高端,bnt,150.116.193.121 06/24 14:46 ,46,1,4,1,"垃圾cdc,獨壓高端"
5628,/bbs/Gossiping/M.1624462958.A.676.html,adamacon,政府是高端戰士，為維護高端而戰,bnt,106.107.240.109 06/24 05:29 ,91,1,4,3,政府是高端戰士
5629,/bbs/Gossiping/M.1624455936.A.3CD.html,hqu,食藥署的大長官是?頭不是光頭騙神仔啦再進外國有用疫苗進來高端免錢老鼠那裡找,bnt,  1.175.227.249 06/23 23:16 ,35,1,4,2,"食藥署,光頭騙神仔,高端免錢老鼠"
5630,/bbs/Gossiping/M.1624444174.A.EFB.html,jokem,817就是打高端了,bnt,    61.62.79.97 06/23 18:34 ,9,1,3,3,"817,打高端"
5631,/bbs/Gossiping/M.1624437000.A.859.html,zegale,幹！買點別的好嗎？都買bnt500是啥洨啦！,bnt, 123.204.135.80 06/23 16:53 ,230,1,4,1,"幹,啥洨"
5632,/bbs/Gossiping/M.1624437000.A.859.html,jfriendtw,再開放下去，垃圾高端誰要打?,bnt,    39.8.99.178 06/23 16:57 ,245,1,1,1,垃圾高端
5633,/bbs/Gossiping/M.1624437000.A.859.html,Sabo5566,騙子團隊啊整天護高端,bnt,  101.10.44.197 06/23 17:13 ,338,1,4,1,騙子團隊
5634,/bbs/Gossiping/M.1624437000.A.859.html,kevin0733,莫德納不就更凸顯政府無能,bnt,  220.130.12.74 06/23 17:48 ,492,1,4,2,凸顯政府無能
5635,/bbs/Gossiping/M.1624437000.A.859.html,hqu,乾脆說你們買那麼多誰要打高端好了爛死了,bnt,  1.175.227.249 06/23 19:40 ,617,1,4,1,"打高端,爛死"
5636,/bbs/Gossiping/M.1624437000.A.859.html,aa2425,開放民間購買可能會讓高端跌停你們這些賤民不曉得事情的嚴重性嗎？,bnt,   1.200.22.168 06/23 21:32 ,661,1,3,2,賤民
5637,/bbs/Gossiping/M.1624432464.A.071.html,embeth0925,蟑螂乖乖打高端，我打上人的bnt沒問題,bnt,118.166.201.242 06/23 15:23 ,12,1,3,2,"蟑螂,打高端"
5638,/bbs/Gossiping/M.1624431224.A.C56.html,pinkfloydx,蟑螂唯一高端,bnt,   39.11.129.62 06/23 14:56 ,31,1,3,2,蟑螂唯一高端
5639,/bbs/Gossiping/M.1624431224.A.C56.html,Housetobe,謝謝慈濟第二劑有著落了覺青打高端這樣數量應該就充足了吧,bnt,   112.78.86.50 06/23 15:01 ,104,1,3,3,覺青打高端
5640,/bbs/Gossiping/M.1624431224.A.C56.html,amida959,817滾去打高端啦不要靠腰,bnt, 111.248.96.253 06/23 15:09 ,146,1,3,1,"817滾去打高端,靠腰"
5641,/bbs/Gossiping/M.1624431224.A.C56.html,ComeThrough,蟑螂將來可以不要打BNT,bnt,   27.242.64.49 06/23 15:23 ,185,1,3,2,"蟑螂,不要打BNT"
5642,/bbs/Gossiping/M.1624431224.A.C56.html,blow5566job,蟑螂一直問郭董要買BNT，影射殺傷力,bnt, 36.237.180.189 06/23 15:30 ,191,1,3,2,蟑螂
5643,/bbs/Gossiping/M.1624431224.A.C56.html,aiam,日本捐疫苗，部分聲音說怎麼是捐AZ覺青：幹你娘柯韓粉人家捐給你你還嫌喔？郭台銘台積電慈濟宣布捐各500萬劑BNT疫苗還是覺青：怎麼不捐莫德納一定要捐BNT是不是有什麼隱情？,bnt, 111.242.52.101 06/23 15:31 ,195,1,3,1,"AZ覺青,幹你娘柯韓粉"
5644,/bbs/Gossiping/M.1624431224.A.C56.html,man1935049,蟑螂無腦打高端,bnt, 114.137.95.174 06/23 16:25 ,252,1,3,2,蟑螂無腦打高端
5645,/bbs/Gossiping/M.1624431224.A.C56.html,klpp26549871,垃圾三立名嘴滾去打高端,bnt,  118.165.36.56 06/23 16:41 ,263,1,3,1,"垃圾三立,滾去打高端"
5646,/bbs/Gossiping/M.1624431224.A.C56.html,DepthCharge,爽啦BNT快進來垃圾三立都去打高端,bnt,180.177.122.195 06/23 17:55 ,276,1,3,1,"垃圾三立,打高端"
5647,/bbs/Gossiping/M.1624431224.A.C56.html,ui9317,蟑螂去打高端就對了不要偷打BNT,bnt,  36.231.224.41 06/23 22:23 ,305,1,3,2,"蟑螂,打高端,不要偷打BNT"
5648,/bbs/Gossiping/M.1624424955.A.B84.html,vodkalime607,中國韭菜只能打國慘送台灣BNT?,bnt,111.243.214.232 06/23 13:18 ,35,1,3,2,"中國韭菜,打國慘"
5649,/bbs/Gossiping/M.1624424955.A.B84.html,minimylove,bnt疫苗就蚵腥啊！⋯滯台支畜賤種喜憨兒的最愛。,bnt,  114.27.30.243 06/23 13:19 ,37,1,3,1,"bnt疫苗,蚵腥,滯台支畜賤種喜憨兒"
5650,/bbs/Gossiping/M.1624423357.A.293.html,VenceYen,覺青都是打高端的，當然不選BNT,bnt,  59.125.244.49 06/23 12:43 ,3,1,3,3,"覺青,打高端,不選BNT"
5651,/bbs/Gossiping/M.1624415655.A.F1B.html,Iceascool,817打高端一個都不能少,bnt, 219.70.170.124 06/23 10:40 ,20,1,3,3,817打高端
5652,/bbs/Gossiping/M.1624415655.A.F1B.html,JackaLMeI,817只打高端BNT就留給沒台灣價值的,bnt,  223.137.211.5 06/23 10:40 ,21,1,3,3,"817,高端"
5653,/bbs/Gossiping/M.1624415655.A.F1B.html,bluedon,817當然打高端，BNT留給我們這些建民吧,bnt,  211.72.111.32 06/23 10:41 ,22,1,3,3,"817,打高端,建民"
5654,/bbs/Gossiping/M.1624415655.A.F1B.html,eeccms,蟑螂：非糕端科興不打,bnt,   49.216.36.17 06/23 10:43 ,28,1,3,2,"蟑螂,非糕端科興不打"
5655,/bbs/Gossiping/M.1624415655.A.F1B.html,klpp26549871,蟑螂才不屑低等BNT搶著打高端,bnt,  118.165.36.56 06/23 11:09 ,36,1,3,2,"蟑螂,不屑低等BNT"
5656,/bbs/Gossiping/M.1624415655.A.F1B.html,athome1,蟑螂秒選高端,bnt,    1.34.220.19 06/23 11:27 ,43,1,3,2,蟑螂秒選高端
5657,/bbs/Gossiping/M.1624415655.A.F1B.html,zaggoo,希望身邊的覺青都乖乖等高端,bnt, 223.136.98.165 06/23 12:07 ,49,1,3,3,"覺青,等高端"
5658,/bbs/Gossiping/M.1624414340.A.3F2.html,allin26,蟑螂全去打二期BNT留給我打,bnt,   49.216.32.91 06/23 10:20 ,40,1,3,2,"蟑螂,BNT"
5659,/bbs/Gossiping/M.1624414340.A.3F2.html,klpp26549871,蟑螂都失智了忘記一個月前怎麼罵的一個月前洗BNT是紅疫苗被主子打臉現在只能辯到貨再說全台灣都在想辦法擦你主子的屎就你們這群垃圾失智仔還在唱衰你們這群賤種乖乖等高端疫苗,bnt,  118.165.36.56 06/23 11:14 ,70,1,3,1,"蟑螂,失智,擦你主子的屎,垃圾失智仔,賤種,等高端疫苗"
5660,/bbs/Gossiping/M.1624413059.A.245.html,bjk3370,817乖乖打高端剩下的人就幾乎可以打滿兩劑BNT,bnt,    42.73.71.16 06/23 10:13 ,292,1,3,3,"817,打高端"
5661,/bbs/Gossiping/M.1624413059.A.245.html,pinkfloydx,蟑螂崩潰之前一堆狂洗bnt多爛,bnt,  180.217.226.0 06/23 10:16 ,324,1,3,2,"蟑螂,狂洗bnt多爛"
5662,/bbs/Gossiping/M.1624413059.A.245.html,cursedsoul,不要妨礙政府當乞丐好嗎，會造成高端,bnt,  49.217.201.68 06/23 10:34 ,500,1,4,1,政府當乞丐
5663,/bbs/Gossiping/M.1624413059.A.245.html,leeyeah,漢奸高端下去,bnt,   101.12.30.70 06/23 10:34 ,503,1,1,2,漢奸高端
5664,/bbs/Gossiping/M.1624413059.A.245.html,cloudfantasy,要多滴能才會一直抹紅bnt,bnt, 223.136.129.89 06/23 10:40 ,541,1,3,2,"多滴能,抹紅bnt"
5665,/bbs/Gossiping/M.1624413059.A.245.html,centralplace,高端聯亞捐國外啊taiwancanhelp不是嗎叫阿滴來寫文案啊覺青們不是很愛大外宣嗎,bnt,   111.82.33.54 06/23 11:36 ,760,1,3,3,"高端聯亞,覺青們,大外宣"
5666,/bbs/Gossiping/M.1624413059.A.245.html,lynchen,高端有現貨草包蟑螂怎麼不買?,bnt,   111.71.21.92 06/23 11:50 ,794,1,3,2,草包蟑螂
5667,/bbs/Gossiping/M.1624413059.A.245.html,chris11522,低端蟑螂打高端保護國產,bnt,     39.13.5.55 06/23 12:14 ,873,1,3,2,低端蟑螂打高端
5668,/bbs/Gossiping/M.1624374005.A.7D0.html,LULU5566,他們疫苗外交就很失敗，偏要拿垃圾科興送，送BNT早就超美趕日了,bnt,  49.217.74.152 06/22 23:40 ,52,1,1,1,"疫苗外交,失敗,垃圾科興"
5669,/bbs/Gossiping/M.1624290909.A.FF5.html,missile,韭菜看到BNT不打高端聯亞怎麼辦?不准買,bnt,   114.42.24.23 06/22 00:03 ,31,1,3,3,"韭菜,不打高端聯亞"
5670,/bbs/Gossiping/M.1624279875.A.F55.html,riker729,覺青不自由毋寧死(反正死的不是我)撇開BNT為什麼政府這麼慢才決定買疫苗?,bnt,   1.169.242.29 06/21 21:01 ,13,1,4,3,"覺青,死的不是我"
5671,/bbs/Gossiping/M.1624194646.A.5DF.html,kmtkmtkmt,說好蟑螂只打高端的耶,bnt,223.136.40.173 06/20 21:11 ,13,1,3,2,蟑螂只打高端
5672,/bbs/Gossiping/M.1624194646.A.5DF.html,jokem,反正817只打高端,bnt,61.62.79.97 06/20 21:12 ,14,1,3,3,蟑螂只打高端
5673,/bbs/Gossiping/M.1624194646.A.5DF.html,ffaatt,八卦都是高端宅,bnt,  1.200.130.47 06/20 21:16 ,61,1,3,2,"八卦,高端宅"
5674,/bbs/Gossiping/M.1624194646.A.5DF.html,n790321,你狗蛋啦進bnt會沒人要打你在吹啊,bnt,  114.37.195.25 06/20 21:27 ,131,1,5,1,你狗蛋
5675,/bbs/Gossiping/M.1624194646.A.5DF.html,leecoco,你看BNT這不就是買到了還不是靠果凍蟑螂來舔我的4覽趴,bnt, 220.133.219.10 06/20 21:37 ,150,1,3,2,"靠果凍蟑螂,舔我的4覽趴"
5676,/bbs/Gossiping/M.1624194646.A.5DF.html,chuangtzu,襪操現在一千萬BNT也算政府功勞就是了,bnt,  114.44.74.104 06/20 21:40 ,158,1,4,2,襪操
